sample,run_accession,instrument_platform,fastq_1,fastq_2,fasta
SRR5936213,SRR5936213,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936213_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936213_2.fastq.gz,
SRR5936214,SRR5936214,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936214_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936214_2.fastq.gz,
SRR5936215,SRR5936215,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936215_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936215_2.fastq.gz,
SRR5936216,SRR5936216,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936216_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936216_2.fastq.gz,
SRR5936217,SRR5936217,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936217_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936217_2.fastq.gz,
SRR5936218,SRR5936218,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936218_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936218_2.fastq.gz,
SRR5936219,SRR5936219,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936219_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936219_2.fastq.gz,
SRR5936220,SRR5936220,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936220_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936220_2.fastq.gz,
SRR5936221,SRR5936221,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936221_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936221_2.fastq.gz,
SRR5936222,SRR5936222,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936222_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936222_2.fastq.gz,
SRR5936223,SRR5936223,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936223_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936223_2.fastq.gz,
SRR5936224,SRR5936224,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936224_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936224_2.fastq.gz,
SRR5936225,SRR5936225,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936225_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936225_2.fastq.gz,
SRR5936226,SRR5936226,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936226_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936226_2.fastq.gz,
SRR5936227,SRR5936227,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936227_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936227_2.fastq.gz,
SRR5936228,SRR5936228,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936228_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936228_2.fastq.gz,
SRR5936229,SRR5936229,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936229_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936229_2.fastq.gz,
SRR5936230,SRR5936230,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936230_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936230_2.fastq.gz,
SRR5936231,SRR5936231,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936231_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936231_2.fastq.gz,
SRR5936232,SRR5936232,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936232_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936232_2.fastq.gz,
SRR5936233,SRR5936233,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936233_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936233_2.fastq.gz,
SRR5936234,SRR5936234,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936234_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936234_2.fastq.gz,
SRR5936235,SRR5936235,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936235_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936235_2.fastq.gz,
SRR5936236,SRR5936236,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936236_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936236_2.fastq.gz,
SRR5936237,SRR5936237,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936237_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936237_2.fastq.gz,
SRR5936238,SRR5936238,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936238_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936238_2.fastq.gz,
SRR5936239,SRR5936239,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936239_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936239_2.fastq.gz,
SRR5946605,SRR5946605,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946605_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946605_2.fastq.gz,
SRR5946606,SRR5946606,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946606_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946606_2.fastq.gz,
SRR5946607,SRR5946607,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946607_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946607_2.fastq.gz,
SRR5946608,SRR5946608,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946608_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946608_2.fastq.gz,
SRR5946609,SRR5946609,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946609_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946609_2.fastq.gz,
SRR5946610,SRR5946610,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946610_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946610_2.fastq.gz,
SRR5946611,SRR5946611,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946611_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946611_2.fastq.gz,
SRR5946612,SRR5946612,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946612_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946612_2.fastq.gz,
SRR5946613,SRR5946613,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946613_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946613_2.fastq.gz,
SRR5946614,SRR5946614,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946614_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946614_2.fastq.gz,
SRR5946615,SRR5946615,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946615_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946615_2.fastq.gz,
SRR5946616,SRR5946616,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946616_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946616_2.fastq.gz,
SRR5946617,SRR5946617,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946617_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946617_2.fastq.gz,
SRR5946618,SRR5946618,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946618_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946618_2.fastq.gz,
SRR5946619,SRR5946619,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946619_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946619_2.fastq.gz,
SRR5946620,SRR5946620,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946620_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946620_2.fastq.gz,
SRR5946621,SRR5946621,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946621_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946621_2.fastq.gz,
SRR5946622,SRR5946622,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946622_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946622_2.fastq.gz,
SRR5946623,SRR5946623,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946623_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946623_2.fastq.gz,
SRR5946624,SRR5946624,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946624_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946624_2.fastq.gz,
SRR5946625,SRR5946625,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946625_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946625_2.fastq.gz,
SRR5946626,SRR5946626,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946626_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946626_2.fastq.gz,
SRR5946627,SRR5946627,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946627_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946627_2.fastq.gz,
SRR5946628,SRR5946628,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946628_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946628_2.fastq.gz,
SRR5946629,SRR5946629,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946629_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946629_2.fastq.gz,
SRR5946630,SRR5946630,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946630_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946630_2.fastq.gz,
SRR5946631,SRR5946631,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946631_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946631_2.fastq.gz,
SRR5946632,SRR5946632,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946632_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946632_2.fastq.gz,
SRR5946633,SRR5946633,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946633_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946633_2.fastq.gz,
SRR5946634,SRR5946634,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946634_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946634_2.fastq.gz,
SRR5946635,SRR5946635,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946635_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946635_2.fastq.gz,
SRR5946636,SRR5946636,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946636_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946636_2.fastq.gz,
SRR5946637,SRR5946637,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946637_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946637_2.fastq.gz,
SRR5946638,SRR5946638,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946638_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946638_2.fastq.gz,
SRR5946639,SRR5946639,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946639_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946639_2.fastq.gz,
SRR5946640,SRR5946640,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946640_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946640_2.fastq.gz,
SRR5946641,SRR5946641,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946641_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946641_2.fastq.gz,
SRR5946642,SRR5946642,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946642_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946642_2.fastq.gz,
SRR5946643,SRR5946643,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946643_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946643_2.fastq.gz,
SRR5946644,SRR5946644,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946644_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946644_2.fastq.gz,
SRR5946645,SRR5946645,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946645_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946645_2.fastq.gz,
SRR5946646,SRR5946646,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946646_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946646_2.fastq.gz,
SRR5946647,SRR5946647,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946647_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946647_2.fastq.gz,
SRR5946648,SRR5946648,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946648_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946648_2.fastq.gz,
SRR5946649,SRR5946649,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946649_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946649_2.fastq.gz,
SRR5946650,SRR5946650,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946650_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946650_2.fastq.gz,
SRR5946651,SRR5946651,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946651_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946651_2.fastq.gz,
SRR5946652,SRR5946652,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946652_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946652_2.fastq.gz,
SRR5946653,SRR5946653,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946653_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946653_2.fastq.gz,
SRR5946654,SRR5946654,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946654_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946654_2.fastq.gz,
SRR5946656,SRR5946656,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946656_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946656_2.fastq.gz,
SRR5946657,SRR5946657,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946657_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946657_2.fastq.gz,
SRR5946658,SRR5946658,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946658_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946658_2.fastq.gz,
SRR5946659,SRR5946659,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946659_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946659_2.fastq.gz,
SRR5946660,SRR5946660,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946660_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946660_2.fastq.gz,
SRR5946661,SRR5946661,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946661_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946661_2.fastq.gz,
SRR5946662,SRR5946662,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946662_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946662_2.fastq.gz,
SRR5946663,SRR5946663,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946663_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946663_2.fastq.gz,
SRR5946664,SRR5946664,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946664_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946664_2.fastq.gz,
SRR5946665,SRR5946665,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946665_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946665_2.fastq.gz,
SRR5946666,SRR5946666,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946666_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946666_2.fastq.gz,
SRR5946667,SRR5946667,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946667_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946667_2.fastq.gz,
SRR5946668,SRR5946668,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946668_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946668_2.fastq.gz,
SRR5946669,SRR5946669,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946669_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946669_2.fastq.gz,
SRR5946670,SRR5946670,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946670_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946670_2.fastq.gz,
SRR5946671,SRR5946671,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946671_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946671_2.fastq.gz,
SRR5946672,SRR5946672,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946672_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946672_2.fastq.gz,
SRR5946673,SRR5946673,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946673_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946673_2.fastq.gz,
SRR5946674,SRR5946674,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946674_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946674_2.fastq.gz,
SRR5946675,SRR5946675,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946675_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946675_2.fastq.gz,
SRR5946676,SRR5946676,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946676_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946676_2.fastq.gz,
SRR5946677,SRR5946677,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946677_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946677_2.fastq.gz,
SRR5946678,SRR5946678,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946678_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946678_2.fastq.gz,
SRR5946679,SRR5946679,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946679_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946679_2.fastq.gz,
SRR5946680,SRR5946680,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946680_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946680_2.fastq.gz,
SRR5946681,SRR5946681,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946681_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946681_2.fastq.gz,
SRR5946682,SRR5946682,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946682_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946682_2.fastq.gz,
SRR5946683,SRR5946683,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946683_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946683_2.fastq.gz,
SRR5946684,SRR5946684,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946684_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946684_2.fastq.gz,
SRR5946685,SRR5946685,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946685_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946685_2.fastq.gz,
SRR5946686,SRR5946686,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946686_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946686_2.fastq.gz,
SRR5946687,SRR5946687,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946687_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946687_2.fastq.gz,
SRR5946688,SRR5946688,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946688_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946688_2.fastq.gz,
SRR5946689,SRR5946689,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946689_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946689_2.fastq.gz,
SRR5946690,SRR5946690,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946690_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946690_2.fastq.gz,
SRR5946691,SRR5946691,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946691_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946691_2.fastq.gz,
SRR5946692,SRR5946692,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946692_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946692_2.fastq.gz,
SRR5946693,SRR5946693,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946693_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946693_2.fastq.gz,
SRR5946694,SRR5946694,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946694_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946694_2.fastq.gz,
SRR5946695,SRR5946695,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946695_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946695_2.fastq.gz,
SRR5946696,SRR5946696,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946696_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946696_2.fastq.gz,
SRR5946697,SRR5946697,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946697_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946697_2.fastq.gz,
SRR5946698,SRR5946698,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946698_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946698_2.fastq.gz,
SRR5946699,SRR5946699,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946699_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946699_2.fastq.gz,
SRR5946700,SRR5946700,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946700_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946700_2.fastq.gz,
SRR5946701,SRR5946701,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946701_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946701_2.fastq.gz,
SRR5946702,SRR5946702,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946702_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946702_2.fastq.gz,
SRR5946703,SRR5946703,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946703_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946703_2.fastq.gz,
SRR5946704,SRR5946704,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946704_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946704_2.fastq.gz,
SRR5946705,SRR5946705,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946705_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946705_2.fastq.gz,
SRR5946706,SRR5946706,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946706_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946706_2.fastq.gz,
