sample,run,instrument,fastq_1,fastq_2
SRR5950565,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950565_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950565_2.fastq.gz
SRR5950566,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950566_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950566_2.fastq.gz
SRR5950567,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950567_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950567_2.fastq.gz
SRR5950568,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950568_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950568_2.fastq.gz
SRR5950569,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950569_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950569_2.fastq.gz
SRR5950570,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950570_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950570_2.fastq.gz
SRR5950571,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950571_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950571_2.fastq.gz
SRR5950572,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950572_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950572_2.fastq.gz
SRR5950573,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950573_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950573_2.fastq.gz
SRR5950574,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950574_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950574_2.fastq.gz
SRR5950575,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950575_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950575_2.fastq.gz
SRR5950576,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950576_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950576_2.fastq.gz
SRR5950577,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950577_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950577_2.fastq.gz
SRR5950578,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950578_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950578_2.fastq.gz
SRR5950579,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950579_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950579_2.fastq.gz
SRR5950580,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950580_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950580_2.fastq.gz
SRR5950581,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950581_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950581_2.fastq.gz
SRR5950582,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950582_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950582_2.fastq.gz
SRR5950583,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950583_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950583_2.fastq.gz
SRR5950584,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950584_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950584_2.fastq.gz
SRR5950585,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950585_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950585_2.fastq.gz
SRR5950586,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950586_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950586_2.fastq.gz
SRR5950587,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950587_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950587_2.fastq.gz
SRR5950588,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950588_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950588_2.fastq.gz
SRR5950589,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950589_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950589_2.fastq.gz
SRR5950590,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950590_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950590_2.fastq.gz
SRR5950591,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950591_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950591_2.fastq.gz
SRR5950592,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950592_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950592_2.fastq.gz
SRR5950593,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950593_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950593_2.fastq.gz
SRR5950594,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950594_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950594_2.fastq.gz
SRR5950595,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950595_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950595_2.fastq.gz
SRR5950596,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950596_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950596_2.fastq.gz
SRR5950597,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950597_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950597_2.fastq.gz
SRR5950598,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950598_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950598_2.fastq.gz
SRR5950599,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950599_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950599_2.fastq.gz
SRR5950600,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950600_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950600_2.fastq.gz
SRR5950601,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950601_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950601_2.fastq.gz
SRR5950602,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950602_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950602_2.fastq.gz
SRR5950603,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950603_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950603_2.fastq.gz
SRR5950604,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950604_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950604_2.fastq.gz
SRR5950605,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950605_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950605_2.fastq.gz
SRR5950606,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950606_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950606_2.fastq.gz
SRR5950607,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950607_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950607_2.fastq.gz
SRR5950608,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950608_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950608_2.fastq.gz
SRR5950609,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950609_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950609_2.fastq.gz
SRR5950610,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950610_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950610_2.fastq.gz
SRR5950611,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950611_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950611_2.fastq.gz
SRR5950612,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950612_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950612_2.fastq.gz
SRR5950613,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950613_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950613_2.fastq.gz
SRR5950614,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950614_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950614_2.fastq.gz
SRR5950615,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950615_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950615_2.fastq.gz
SRR5950616,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950616_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950616_2.fastq.gz
SRR5950617,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950617_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950617_2.fastq.gz
SRR5950618,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950618_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950618_2.fastq.gz
SRR5950619,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950619_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950619_2.fastq.gz
SRR5950620,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950620_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950620_2.fastq.gz
SRR5950621,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950621_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950621_2.fastq.gz
SRR5950622,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950622_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950622_2.fastq.gz
SRR5950623,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950623_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950623_2.fastq.gz
SRR5950624,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950624_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950624_2.fastq.gz
SRR5950625,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950625_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950625_2.fastq.gz
SRR5950626,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950626_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950626_2.fastq.gz
SRR5950627,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950627_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950627_2.fastq.gz
SRR5950628,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950628_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950628_2.fastq.gz
SRR5950629,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950629_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950629_2.fastq.gz
SRR5950630,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950630_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950630_2.fastq.gz
SRR5950631,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950631_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950631_2.fastq.gz
SRR5950632,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950632_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950632_2.fastq.gz
SRR5950633,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950633_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950633_2.fastq.gz
SRR5950634,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950634_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950634_2.fastq.gz
SRR5950635,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950635_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950635_2.fastq.gz
SRR5950636,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950636_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950636_2.fastq.gz
SRR5950637,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950637_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950637_2.fastq.gz
SRR5950638,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950638_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950638_2.fastq.gz
SRR5950639,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950639_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950639_2.fastq.gz
SRR5950640,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950640_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950640_2.fastq.gz
SRR5950641,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950641_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950641_2.fastq.gz
SRR5950642,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950642_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950642_2.fastq.gz
SRR5950643,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950643_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950643_2.fastq.gz
SRR5950644,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950644_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950644_2.fastq.gz
SRR5950645,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950645_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950645_2.fastq.gz
SRR5950646,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950646_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950646_2.fastq.gz
SRR5950647,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950647_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950647_2.fastq.gz
SRR5950648,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950648_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950648_2.fastq.gz
SRR5950649,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950649_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950649_2.fastq.gz
SRR5950650,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950650_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950650_2.fastq.gz
SRR5950651,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950651_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950651_2.fastq.gz
SRR5950652,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950652_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950652_2.fastq.gz
SRR5950653,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950653_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950653_2.fastq.gz
SRR5950654,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950654_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950654_2.fastq.gz
SRR5950655,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950655_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950655_2.fastq.gz
SRR5950656,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950656_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950656_2.fastq.gz
SRR5950657,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950657_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950657_2.fastq.gz
SRR5950658,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950658_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950658_2.fastq.gz
SRR5950659,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950659_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950659_2.fastq.gz
SRR5950660,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950660_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950660_2.fastq.gz
SRR5950661,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950661_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950661_2.fastq.gz
SRR5950662,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950662_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950662_2.fastq.gz
SRR5950663,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950663_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950663_2.fastq.gz
SRR5950664,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950664_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950664_2.fastq.gz
SRR5950665,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950665_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950665_2.fastq.gz
SRR5950666,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950666_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950666_2.fastq.gz
SRR5950667,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950667_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950667_2.fastq.gz
SRR5950668,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950668_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950668_2.fastq.gz
SRR5950669,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950669_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950669_2.fastq.gz
SRR5950670,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950670_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950670_2.fastq.gz
SRR5950671,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950671_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950671_2.fastq.gz
SRR5950672,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950672_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950672_2.fastq.gz
SRR5950673,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950673_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950673_2.fastq.gz
SRR5950674,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950674_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950674_2.fastq.gz
SRR5950675,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950675_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950675_2.fastq.gz
SRR5950676,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950676_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950676_2.fastq.gz
SRR5950677,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950677_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950677_2.fastq.gz
SRR5950678,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950678_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950678_2.fastq.gz
SRR5950679,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950679_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950679_2.fastq.gz
SRR5950680,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950680_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950680_2.fastq.gz
SRR5950681,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950681_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950681_2.fastq.gz
SRR5950683,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950683_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950683_2.fastq.gz
SRR5950684,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950684_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950684_2.fastq.gz
SRR5950685,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950685_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950685_2.fastq.gz
SRR5950686,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950686_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950686_2.fastq.gz
SRR5950687,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950687_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950687_2.fastq.gz
SRR5950688,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950688_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950688_2.fastq.gz
SRR5950689,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950689_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950689_2.fastq.gz
SRR5950690,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950690_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950690_2.fastq.gz
SRR5950691,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950691_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950691_2.fastq.gz
SRR5950692,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950692_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950692_2.fastq.gz
SRR5950693,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950693_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950693_2.fastq.gz
